player,elo
Sue Edwards,1465.7732947559846
Joe Silva,1465.7544226230311
Tony Wood,1465.7504148672224
Dave George,1465.7391069700147
Ron van der Hilst,1465.7303047359621
Stefan Eeckelaert,1465.71033732521
George Oldershaw,1465.704423238927
George Willetts,1465.6893178268597
Wesley Schols,1465.6863880626877
Thanawat Gaweenuntavong,1465.6812879899626
Dominique Goldberg,1465.6732846359223
Serabah Hj Abas,1465.6695559659893
Barry Albers,1465.662955346302
Patrick Keane,1465.6485595812164
Sabine Waldenmaier,1465.6440024216163
Osamu Niki,1465.6439157436005
Cliff Mitchell-Burnard,1465.6423442760608
Cameron Hinchcliffe,1465.6111766945232
Oscar Valenzuela,1465.6084654977708
Cali West,1465.604966163389
Jeff Lotherington,1465.5738689935442
Viv Cullimore,1465.5736935416478
Turkey,1465.570033686971
Keith Sullivan,1465.5654294042001
Daniel Ziegler,1465.5614468045487
Gabriel Olive,1465.5542905681898
Lewis Sinagoga,1465.5533753018128
Patrick Messelis,1465.54185937452
Kevin Toole,1465.5243829115407
Dirk Langhoff,1465.5114428635761
Sean Shailes,1465.5112040414717
Jeffrey Diepeveen,1465.4880426681043
Christos Pantazopoulis,1465.4802109425577
Eddie Luckwell,1465.4656954616783
Wayne Brooks,1465.464406269139
Duanne Te Raki,1465.4396088621581
Matt Hall,1465.3911337770098
Wibke Riemann,1465.3739381785076
Lewis Goddard,1465.3621113002837
Rob Commerford,1465.3444002018882
Steve Sidders,1465.34273130884
Bjorn Vervloet,1465.295868789065
Amos Menghini,1465.2801162287615
Johnny Remorino,1465.2706074010202
Danny Haygreen,1465.21846890933
Donatas Zaikauskas,1465.2083504104392
Joshua Witcombe,1465.1913499068232
Ryan Kershaw,1465.1884298818643
David Kendall,1465.1724437351722
Pedro Heijnen,1465.1554158702425
Richie Timmons,1465.1417262222324
Tony Rapira,1465.1407588040752
Phil Wanstall,1465.1394551887997
Julian Hedrich,1465.127304721381
Dominik Fleuth,1465.1207983024094
Jason Lucas,1465.1108590428441
Evan Lane,1465.1063368145112
Francisco Lucena Navas,1465.0938755957222
Arturas Damasevicius,1465.0931694503981
Awang Muhammad Rusli,1465.081284816843
James Weldon,1465.0795378352277
Jamie Ogley,1465.0735841111664
Erik Hatzky,1465.0356060099434
Kira Mertens,1465.0318125955173
Jordan Patterson,1465.0103999550552
Peter Priestland,1465.0011429628985
Michael Clampett,1464.9884699647923
Nathan Reed,1464.9674893956922
Connor Levett,1464.9408516511917
Daniel Baeuerlein,1464.9275730693053
Steve Caie,1464.914819566915
Richard Calvert,1464.8993037069354
Thomas Watson,1464.8932694442294
Tomas Hamrozi,1464.879575102856
Linda Rietbergen,1464.8564357602165
Jean-Marie Hendrikx,1464.852916357971
Ferry van Veen,1464.8463088940655
Sean Ross,1464.8363796942022
Anthony Bonner,1464.8289059593653
Richard Lee Chong,1464.8196411292065
Gregorio Garcia,1464.8171804380606
Dave Solly,1464.8060217624688
Luke McGregor,1464.7982749979858
Thor Helmer Johansen,1464.7702314417866
Steve Falconer,1464.768728284941
Kim-Dominik Prell,1464.7484503595165
Darren Raeburn,1464.7299275382948
Kaylee Povey,1464.7162136767809
Eddie Moore,1464.7083187117357
Thomas J Bunnenberg,1464.6953810580835
Sam Groot Roessink,1464.6928491710053
Adrian Genery,1464.6797209017097
Jack Secular,1464.6774810941124
Lisa Ayers,1464.6533129208108
Luke Johnson,1464.6334041148862
Nicola Biddick,1464.6321792640667
Robin Stegler,1464.628643504439
Declan Kearns,1464.627497742582
Ugnius Jankunas,1464.619281167469
Adam Spencer,1464.6176874842686
Bob Hudzik,1464.6145852486918
Joni Laine,1464.5880036747676
Michael Vielvoye,1464.5850467475545
Tony Mase,1464.5674789343366
George Frogson,1464.5603698893317
Hayden Crook,1464.559113388122
PJ Byrne,1464.523379033076
Martin Bowley,1464.522891273965
Kristina Erkelenz,1464.5077505898685
Manuel Fischer,1464.4938033840767
Per Steberglokken,1464.4935727627728
Krzysztof Kciuk+Krzysztof Ratajski,1464.4782811660227
Markus Kremser,1464.4706607558815
Shirley Carrett,1464.4498832589024
Daniele Petri+Marco Brentegani,1464.4448029919718
Veronica Milward,1464.439368608863
Charissa Geevers,1464.4341278266236
Carl Dennel,1464.4129624763018
Mark Yeats,1464.3948008042676
Damien Murrell,1464.3783744881982
Godfrey Abela,1464.3764850355255
Wolfgang Janssen,1464.3751443598428
Marvin Esderts,1464.3684871204098
Alex Niedermeier,1464.354934043439
Vahur Luuk,1464.3534711145444
Zoe Holland,1464.3435571933537
Sven Vogelskamp,1464.3435189557026
Sue King,1464.3206466138502
Kevin Cassidy,1464.3164841744112
Daniel Racoveanu,1464.2862226136485
Wil Tan,1464.2714166249543
Lucas Thermistokleous,1464.2713569108748
Geir Inge Hansen,1464.2563391332885
Tracy Marran,1464.2510122487975
Patrick Langbecker,1464.23980869533
Daniel Green,1464.2319544625095
James Byrne,1464.2314223371814
Douglas Low,1464.2283008317393
Marcel Hoffmann,1464.201347423931
Darryl Ramage,1464.1891821317024
Joshua Sinkovits,1464.1828822559457
David Luke Leonard,1464.1472617792328
Darren Davies,1464.1451999460055
Tony Crampton,1464.1302918851304
Kory Nicholls,1464.1247631028546
Lenaic Cabestant,1464.1052127867745
Erik Kristensen,1464.0926499810944
Mindaugas Smolskas,1464.0859312620053
Danielle Adams,1464.0576179402992
Willem de Vries,1464.0414972130773
Philipp Daum,1464.0320487271686
Gibraltar,1464.0287411293998
Wayne Mynard,1464.0163952040925
Michelle McGimpsey,1464.0038715783858
Jose Ventura Seijas Ramos,1463.9956216088167
Tomas Cervinka,1463.988887472208
Llew J Bevan,1463.984333494858
Wayne Oldfield,1463.970509928651
Jody Tobback,1463.9587854345464
Joao Gaspar,1463.94352562708
France,1463.9404051470112
Kit Young,1463.938175149411
Alex Clarke,1463.9297013038458
Franz Schrammel,1463.9224989095255
Patrick Muller,1463.9194812163269
Adriano Comiotto,1463.900467254894
Brian Jackson,1463.8865600786169
Chrissie Halliday,1463.8598149564252
Jerry Myles,1463.8560844452913
Jonas Gabel-Schindler,1463.8233214708175
Harry Lake,1463.8194708813926
Manuel Croskery,1463.8068600328418
Rafael Ramos,1463.7617345547715
Romania,1463.7421419037491
Robin Kramm,1463.7167344517818
Melanie Drees,1463.712010025548
Justin Mueller,1463.6982249979992
Richard Elms,1463.695702964749
Claudia Bangemann,1463.676593193334
Peter Scott,1463.6698539272036
Gabriel Rollo,1463.665905889113
Dennis Smith+Paul Cook,1463.6648049533642
Massimo Dante,1463.653730606652
Philipp Netzer,1463.6390339527889
Ron Schmidt,1463.6351324019606
Reinier Schouten,1463.6280143800623
Ruan Hanekom,1463.6168137920004
Daniela Schug,1463.6155920306953
Davy-Jay Knowles,1463.6128322540992
Rainer Garrish,1463.6029549345542
Matthew Courtney,1463.596869322065
Craig Ashcroft,1463.561076972261
Martin Grimble,1463.555363994564
Neven Resetar,1463.5418107017745
Andy Maben,1463.5408219199524
Rico Vonck,1463.5393457935784
Peter Napthine,1463.5392740068246
George Harris,1463.5298242454064
Willy van Casteren,1463.5265574730224
Kevin Thorburn,1463.497322794559
Axel Tschinkowitz,1463.4899902382592
Hendrik Eggermann,1463.4782896474144
Andy Wright,1463.4760233552804
Orjan Thomsson,1463.4712000088007
Frank Melville,1463.4613901123266
Richard Cedeno,1463.4576015319897
Adel Kassis,1463.4502002167244
Jerry Coughlan,1463.4405421618137
Daniel Schmidt,1463.4007453503689
Steven Harris,1463.3841289964466
Alexander Daub,1463.376645722524
Julio Barbero Gonzalez,1463.3638485639174
Frank Lommel,1463.3638003677142
Pascal Moonens,1463.344903437595
Mark Kinsella,1463.3413530443509
Tinus van Tiel,1463.3411065803057
Periera Denis Kenneth,1463.3330235740034
Ryan Herrington,1463.3323882406767
Tineke Kalsbeek,1463.3189270836053
Liu Yuan Jun,1463.3176412632624
Tim Lemieux,1463.3160565674016
Paddy Boyce,1463.3137623794628
Barry Loveless,1463.3131467481055
Ronnie Taal,1463.2721108986702
Richard Smith,1463.2620703315954
James Webster,1463.243727531636
Jeff Watt,1463.2434074499697
Troy Henderson,1463.2417044029794
Line Kristiansen,1463.2403229881359
Ron Peppers,1463.2369816317937
Michel Tas,1463.2353656075768
Wayne Moulds,1463.2015574513323
Eugene Murnane,1463.1856428241438
Marcel Gugger,1463.1813781986514
Juan Perez,1463.1664171242353
Ivar Jonsson,1463.1502846394533
Bradley Holme,1463.1353443705048
Miguel Cantero,1463.1256434607353
Stuart McGaulley,1463.1054410468312
Mark Thomson,1463.0975187540064
Dermot McGuinness,1463.0365190248951
Maris Veidemanis,1463.0235015650999
Mohamed Hamoud,1463.0171795758827
Ian Harford,1462.9819528669832
Alan Roe,1462.9741569051537
Liam Knill,1462.9740721321398
Andreas Gradert,1462.9577424203553
Joe Higgins,1462.9479590460785
Petur Rudrik Gudmundsson,1462.9299969097315
Andy Hughes,1462.9230967935441
Richar Edwards,1462.9057039861073
David James Williams,1462.886858146067
Tom Kloppmann,1462.8731188232252
SR Thilagan,1462.8503236464892
Jack Nyland,1462.8394674400095
Jordan Davies,1462.829430632236
Gerlin van Rosmalen,1462.8276911257276
Max-Rocco Gorny,1462.8246218667252
Greg Tong,1462.8137166228232
Lars H Andersen,1462.8038015031566
Lester Thompson,1462.7867681250248
Frankie Stevenson,1462.7865464072843
Dennis Sains,1462.7763555863648
Willy Kimura,1462.7698563007202
Brendan Dunne,1462.763812933184
Michael Conlan,1462.7558415144556
Gregor McQueen,1462.7253936211066
Paul McGimpsey,1462.7157396743448
Sam Graham,1462.7042821828986
Andris Mednis,1462.7009555853308
Fabienne Kerst,1462.6933239225602
Marteau Keano,1462.6842425751065
Jeff Buckley,1462.6316873167373
Herman Tellekamp,1462.6205729741462
Darlene Van Sleeuwen,1462.62042728057
Anne Kreivi,1462.6126690625233
Marlon Bartholomaeus,1462.5987933464903
Miroslaw Sieron,1462.5984785489989
Milan Biro,1462.5948885306138
Sue Talbot,1462.5933740020712
Luke Jackman,1462.5929195475221
Pierre Fink,1462.5668278337937
Harri Clark,1462.5665145082667
Martin Murphy (2),1462.5606257190157
Markus Vormann,1462.5437648045836
Richard Hammond Jnr,1462.5303064699278
Jean-Pierre Delcourt,1462.5286157571281
Luke Ferris,1462.528515001436
Wayne Murphy,1462.5256055963598
Wayne Tucker,1462.5254223035242
Matyas Rejhon,1462.524656167462
Jisse de Boer,1462.522683567514
Michael Garramone,1462.5190808267068
Andre Michel,1462.5098639033465
Juergen Hartung,1462.501188662691
Jonathan Parvaneh,1462.4940881735617
James Horan,1462.4940669973219
Robert Kerr,1462.438154670661
John-Paul Kinsella,1462.43488125715
Istvan Nyiregyhazki,1462.4311695114486
BJ Fairhurst,1462.4188691013237
Warren Grantham,1462.399241569976
Frank Tarr,1462.3959061532778
Mark Willis,1462.3850958053652
Gemma Kerr,1462.3597345592623
George Hone,1462.359566240764
Michaelson Edralin,1462.3558196972485
Carter Mill,1462.3259662084397
Benjamin Witcombe,1462.3179673963255
Peter Nightingale,1462.3033039456016
Chris Allanson,1462.2908551141181
Alexandre Antunes,1462.289380787742
Antonio Munoz Ramos,1462.2834471651554
Darren Hawkins,1462.2833801034496
Victor Rodriguez,1462.2759999253
Daniele Petri+Matteo dal Monte,1462.27151075877
Dominik Filippi,1462.254029235099
Stephanie Potter,1462.2503849496748
Bob Noble,1462.249688335108
Gianni Borelli,1462.2450369267945
Craig Clancy,1462.2340510562676
Nico van Swalm,1462.2123156027667
Luke Nolan,1462.2102205505
Roelof Boers,1462.1983733128202
Ljubomir Krkljes,1462.1965396557657
Arran Ross,1462.1901624952375
Elvis Hadzipasic,1462.1752223853912
Salvatore Mantarro,1462.1741335566367
Tobias Meier,1462.173621459045
Andre Kassis,1462.1642166926445
Jan Mares,1462.1405049895834
Steve Parsons,1462.1320891463317
Matt Waddoups,1462.1259273058024
Torben Schwalowsky,1462.1076381271655
Bradley Halls,1462.0905184930464
Kwang-Hee Cho,1462.0754992612733
Josh Pinder,1462.0653680392957
Ray Lockington,1462.064925709525
Warren Parry+Cody Harris,1462.0585067952466
Ryan Esler,1462.0480755249926
Ron Johnson,1462.0464516307263
Dave Blenkarne,1462.0104351207415
Alfie Smith,1462.001456883236
Luke Kennedy,1462.001151378378
Bart Eggermont,1461.999117710197
Kevin Dalwood,1461.9962421284188
Tobias Tessmer,1461.989296163766
Colin Strong,1461.966782451734
Kurtis Bray,1461.96635872403
Matthew Watts,1461.9609580883412
Johann Schweiger,1461.9481580705256
Edson Chaves,1461.9163444226115
Jim McGeary,1461.9083387306146
Ceri-Ann Harlin,1461.8796517090268
Nick Day,1461.8777994293887
Jesse Sherred,1461.8777609712838
Shouichi Hayashi,1461.8761990593885
Josh Roberts,1461.8742147427324
Oisin Daly,1461.8709746451714
Ferry Wennekes,1461.868709581653
Jari Nissinen,1461.8667891810203
Mark Gordon,1461.8572179984167
Keifer Durham,1461.8483317286377
Dieter Bubos,1461.8443806420305
Viktoras Neliubinas,1461.8412201589724
George Dalgleish,1461.8359585547653
John Nicol,1461.83546559012
David Triqueneaux,1461.822083414355
Billy Matthews,1461.8100669674272
Elisha Evans,1461.808431156402
Viv Dundon,1461.7954739224792
Henry Gibbens,1461.7889955377614
Michael Griffin,1461.7855980322722
Lynsey Ward,1461.7734685502162
Robert Tafuri,1461.7353244511971
Jerry van Duren,1461.7208395373684
Bernd Winkler,1461.6950509904138
Jaroslav Zenisek,1461.6949605362593
Pat Templeton,1461.6882539663259
Ijah Coyle,1461.6720370046603
Diana van Eekelen,1461.668588147504
Christophe Laveau,1461.66091048092
Anthony Eugenia,1461.653739442199
Simon Wood,1461.6233640608018
Barna Krekacs,1461.5909593541721
Ciaran Murphy-Brynes,1461.5857800419296
Mitchell Causer,1461.5831232428088
Mark Almeroth,1461.5783714459
Peggy McKay,1461.575135801401
Keith Lowman,1461.5720881404286
Manuel Fernandez,1461.5598428525293
Stephen Harradine,1461.5469271692923
Tony Cole,1461.5446743762327
Roman Kruczek,1461.5347441153215
Ari Larikka,1461.5325572263557
Jerome Swerts,1461.5201582025873
Eiko Bleicher,1461.5180423794995
Daniel Boyle,1461.5022480762173
Tom O Driscoll,1461.485297925177
Max Timmers,1461.481701214096
Peter Locke,1461.4588623541474
Pat Breithaupt,1461.4191407087085
Andrew McDonald,1461.4183452570937
Joel Salerno,1461.4116879721498
Kendji Steinbach,1461.4059514200746
Scott McParlin,1461.3796572757497
Mona Lund,1461.3766064565443
Roy Pryor,1461.3718802105457
Ryan O’Connor,1461.3619209702492
Lino Freitas,1461.3577562948128
Reza Ansari,1461.3511859834882
Peter Hawkins,1461.3492594241604
Greg Coburn,1461.345652164616
Robbie Sharpless,1461.3298768517382
James Nener,1461.3266078057422
Panagiotis Zalonis,1461.324945153488
Zoltan Mester,1461.3171197134955
John McIlroy,1461.3073403234227
Marika Juhola,1461.3067346320404
Joao Rocha,1461.3001527473923
Andreas Dirk Sauer,1461.2707390250414
Lee Tua Hock,1461.2555019681822
Sari Sauvola,1461.2286110766713
Steve Vautour,1461.21402200961
Levi Remick,1461.1849031427084
John Hill,1461.1694862264576
Mateusz Piwnicki,1461.1571929014108
Les Ahmann,1461.1507592417518
James Diminno,1461.1500225556908
Kevin Wright,1461.1500225556908
Sebo van der Waal,1461.1500225556908
Dirk Adams,1461.1500225556908
Joanne Williams,1461.1500225556908
Dave Anderson (Sco),1461.1500225556908
Laura Dintsch,1461.1500225556908
Yves Dauphinias,1461.1484236482606
Svein Arne Hjelmeland,1461.1433091655722
Dave Williams (Aus),1461.1355295684639
Alex Reyes,1461.1210495112061
Louise Paterson,1461.1000753015094
Bill Gooder,1461.0965685075726
Lisa Stanton,1461.0790433888333
Nigel Staniland,1461.0777891190312
Erik Wendels,1461.0705579452585
David Saint,1461.0483249325603
Stuart Hunt,1461.0291589237233
Wiel Schreurs,1461.015419998465
Clarence Sauzier,1461.0096170850422
Jack Creese,1461.0050938160625
Philipp Schweder,1460.996368784893
Adam Robert Dent,1460.969766018409
Robert Scherzer,1460.9597699554079
Billy Edwards,1460.9571829350928
Paul Sammat,1460.9375090725446
Rudy Verbeke,1460.934726475116
Donal Balfe,1460.9248207756464
Patrick Schwab,1460.9200077196233
Arron Lewis,1460.9132698480887
Iceland,1460.8833233932553
Ronnie Sharp,1460.868482633221
Chloe Parker,1460.8585382204956
William Penniall,1460.838864242097
Phil Rawson,1460.819964048905
Josh Jack Payne,1460.8186957890546
David Hascup,1460.8025311610356
Ecevit Yavuz,1460.7946901638159
Alexander Tauber,1460.764978900461
Gerard Zuilkowski,1460.7647211976987
Kristo Mannik,1460.759696823125
Vinnie Hill,1460.7479997980047
Phil Archibald,1460.7379650608373
Patrick Pieters,1460.7342637165834
Peter Wahlsten,1460.7274237806412
Jakub Kaspar,1460.7151707715677
Lee Tunstall,1460.714679742423
Jimmy Newport,1460.7071069974002
Jesus Gonzalez,1460.6818661946065
Joseph Zawrotniak,1460.669056723973
Marc Dworczak,1460.6452970791204
John Purcell,1460.6328110816394
Danilo di Teruzzi,1460.6269784067895
Simon Barker-Davies,1460.6097489462318
David Sargent,1460.5752797027772
Raymond Knispel,1460.556432827921
Scott Wells,1460.5545858154085
Jeremy Jendrzejewski,1460.54982204425
Gayl King,1460.542610990523
Richie Sieferheld,1460.531652893828
Kristinn Kristinnsson,1460.4957177114004
Tony Croxford,1460.4923965502435
Craig Frith,1460.4785697238199
Corinna Himmel,1460.471489513676
Steve Service,1460.4673192943535
Joanne Senior,1460.462799832576
Mavi Nitsch,1460.4590809061974
David Peretz,1460.4523825982294
Jakub Zurek,1460.436216354905
Agustin Cristobal,1460.4312705520015
Bert Benjamins,1460.4060021576013
Aleksey Kadochnikov,1460.3927558538337
Ralf Schubert,1460.369061701511
Czech Rep,1460.367533755152
Andy Dean,1460.3631434125887
Kiyo Shimizu,1460.321539125287
Tove Vestrum,1460.3144251552783
Sam Mein,1460.3131241926671
Marios Demetriou,1460.3054819270976
Lars Penzin,1460.2992425425928
Kevin Stosic,1460.2980275983152
Bastian Reber,1460.2911400613675
Alex Lee,1460.2781336333273
Adis Ljubijankic,1460.2626521037864
Nicola Cuccumazzo,1460.2608527272191
Miroslaw Gaczorek,1460.2562665143755
Silas Buggermann,1460.2501954700065
Jordan Russell,1460.2161907612287
Stephane Didiot,1460.2082914332752
Craig Bonell,1460.1998850993102
Aidan McCabe,1460.19351254337
Liam Deveries,1460.1906134245319
John Downs,1460.1904882714641
Gert-Jan Berendsen,1460.1880429215005
Pat Koyce,1460.1784980404586
Victor de Wilde,1460.178189340792
Vivien Czipo,1460.1621121135638
Andrew Findley,1460.1604643133448
Derek Thornton,1460.1571707108913
Leo J Ennis Jnr,1460.1514475202841
Warwick Batchelor,1460.1506587915799
Paul Valentine,1460.1364143262945
Tiit Haidak,1460.1310108238292
Jyhan Artut+Bernd Roith,1460.1298546216235
Heikki Hermunen,1460.1281780699364
Michal Witala,1460.1239517817837
Lee Chambers,1460.1138260627133
Andy Morrison,1460.1007187949144
Brad Spurway,1460.0997251964595
Jarno Vesioja,1460.0989948600068
Adam Morris,1460.0846422575614
Jack Eastgate,1460.077829818315
Joe Heywood,1460.0636440485528
Michel de Cuyper,1460.0592525367558
Darren Shields,1460.0532884015745
Dylan Duo,1460.039599721032
Thomas Ward,1460.003797477321
Yuji Eguchi,1460.0021283773203
Denis Rezek,1460.0
Kevin Lagos,1460.0
Sarah O Connell,1460.0
Shi Yanlai,1459.9937663846842
Maurice Boeve,1459.9791204350129
Juan Abascal,1459.9692147323985
Shannon Genge,1459.934240792333
Gerhard Fichtinger,1459.9279206288113
Rihards Tomasickis,1459.9215611796287
Yuichi Okiyama,1459.892289480059
Darren Hawken,1459.8653243474666
Fredrik Olin,1459.8603763098104
Neil Dickson,1459.8495930783724
Liam Kitchen,1459.839917441899
Danilo di Terlizzi,1459.8191132928332
Scott Richards,1459.7998703982066
James McGuire,1459.79128051716
Kaye Hales,1459.7821866924232
Jim Fitzsimmons,1459.7710656772706
Keith McElhiney,1459.7610712344676
Andy Taylor,1459.7565415421125
Kevin Jacob,1459.7536269651675
Amanda Abbott,1459.7447171876674
Karl Reiszner,1459.7434714636518
John Beggs,1459.7379964536942
Hans Christian Paffrath,1459.7378330292752
John Porter,1459.7159934892395
Jean-Luc Mortelec,1459.709900732831
Jonas Wellbrock,1459.7034974605256
Pim van Veenendaal,1459.6969229176623
Harry Byrne,1459.6948448950543
Adam Whieldon,1459.6883568333817
Ann-Kathrin Wigmann,1459.6769783393238
Mark Craddock,1459.6617795507166
Marten de Jong,1459.6593157632583
Ashley Blankley,1459.6463227175313
Shane Friedlander,1459.6411291779582
Robert Wagner+Vegard Elvevoll,1459.6363854091107
Hinrik Thordarson,1459.6301838102117
Kelly Livett,1459.626018424369
Andreas zum Felde,1459.6051278550713
Rebecca Edwards,1459.599956069568
Michael Rahlf,1459.5998664993263
Alan Carter,1459.591562138123
Maximilian Holz,1459.5848373578954
Amos Bosano,1459.56998686647
Andrew McCormack,1459.5603658780983
David Johnson,1459.5599273559217
Rene Preumel,1459.5505732996228
Christian Eckert,1459.5338495068165
Tom Wiley,1459.5329858223151
Andy Smith (Cambs),1459.5324594561432
Danny Summers,1459.5248908154542
Craig Kemp,1459.524604159172
Johnny Neale,1459.5235985638521
Charlotta Block,1459.5230248297103
Frank Peters,1459.5229146946394
Andreas Weinzierl,1459.5043261901515
Peter Harris,1459.4885853487056
Marc Gillan,1459.4761532883508
Lambert Monthy,1459.4697782035792
Alvaro Gonzalez,1459.4511779155341
Markus Hinfurtner,1459.4405443182523
Peter Daamen,1459.4325288514656
James Hajdar,1459.4164380883205
Nils Stuehlmeyer,1459.4129298502194
Steve Wells,1459.4107768787699
Terry Stewart,1459.4001522117446
Simon Peltzer,1459.3900707114383
Aaron Billien,1459.3812039609747
Chris Gower,1459.3687849727862
Fabian Maier,1459.3160599122543
Alex Kufer,1459.3093329575088
Kirsty Layton,1459.3031236913016
Ryan Lucas-Hunt,1459.2967120045676
Gary Dellow,1459.282662844703
Harry Annals,1459.269771626301
Andrew Brown,1459.245168903834
Stefano Zanone,1459.2228808315838
Markus Hoffman,1459.2223890184523
Gerry Flores,1459.2189847515756
Liam Brown,1459.2043131820456
Barry Holland,1459.187022159602
Gerald Porter,1459.1822488307864
Hans Benseler,1459.1804793174206
Jacqueline Jansen,1459.1717482568338
Adrian Siddle,1459.1684114952232
Annette Hakonsen,1459.1650896048975
Dave Bate,1459.1359966759112
Hiromasa Mochizuki,1459.1326178305349
Behrouzinia Hamid,1459.122803483674
Mike Weldrick,1459.1174015231954
David Murphy (Wexford),1459.1170654639538
Ilas Hoven,1459.1143686262246
Ryan Groves,1459.1114379047779
Terry Rose,1459.1044968508622
Romano Milani,1459.099567512757
Marc King,1459.0909287218947
Brian Steed,1459.0893039204589
Lars Houtenbos,1459.0433450851256
Frank Lerue,1459.0371932611642
Matt Malone,1459.0259798543066
Bradley Chapman,1459.0150776719897
Attila Port,1459.0031064252025
James McKenna,1458.9991735803706
Benny Keenan,1458.973076540912
James Evans,1458.9622635225608
Danny Wood,1458.9419432490743
Jack Cooke,1458.9381941944666
James Love,1458.9318728232658
Ryan Hitchins,1458.9312218199636
Alen Alukic,1458.930481190983
Wolfgang Sperl,1458.9174492250893
Vinets Arajums,1458.9155870910024
John Michael+Veniamin Symeonidis,1458.9065009934207
Maartendirk Woord,1458.904266565108
Sharon Jansen,1458.8936372546139
Pascal Anger,1458.8812609049962
Gary Bradley,1458.8675108934874
Damien Tonge,1458.8526761212142
Phil Standing,1458.8524829617338
Lawrence Gallagher,1458.8403089349708
John Westerlund,1458.8345251017165
Davis Gertners,1458.832446264437
Sally Smith,1458.827993370527
Mick Le Gallic,1458.8213062521381
Michael Airnes,1458.8206982782817
Abigail Harty,1458.8175802025733
Pierre Azzam,1458.8134493947928
Darnell McCrory,1458.805278885365
Allen Johnson,1458.7936661154156
Bailey Martin,1458.7612985449837
Kevin Lutz,1458.7500881319038
Raivis Ogorodovs,1458.7313443240787
Frank Brazil,1458.715960629154
Sascha Goldammer,1458.7082993182378
Andrei Melita,1458.7073284478224
Sheldon Lionel,1458.7031431164955
Rob Petelin,1458.6964203458292
Aaron Tibbs,1458.6933017838683
Sebastian Keine,1458.6901852225187
Mario Quintos,1458.6836196213478
Silas Triesch,1458.683606426928
Michael Viola,1458.6808277174011
Michael Feasey,1458.663086042496
Zac George,1458.6474957661758
John Kiley,1458.6216858198588
Fred Cadby,1458.61699903938
Bob Linton,1458.6148762808905
Manuel Lairson,1458.6102857337012
Steve Cusick,1458.5953823651564
Peter Waldaw,1458.5857682901005
Attila Valyi,1458.5846046876693
Dorion Hall,1458.5780880412642
Danny Porter,1458.5737844466685
Peter Walford,1458.5729898351467
Holger Wolka,1458.5622194266061
Anton Braun,1458.5505621529562
Floortje van Zanten,1458.5431230866145
Marcel Schmidt,1458.5376828473516
Robert Bracken,1458.5135991883972
Fabian White,1458.4873789273042
Viktors Bautra,1458.4869946628005
Anthony Hopkins,1458.4766936788487
Tony Clark,1458.4759383093597
Jonas Aplowski,1458.4565152639816
Seymour Dixon,1458.4336221901158
David Twamley,1458.4146130714792
Jason Waters,1458.387919645976
William Stallard,1458.377465820006
Valery Vinet,1458.3760400078972
Luxembourg,1458.3696179753945
Stephen Davidson,1458.3514310484925
Nauris Gleglu,1458.3435676186075
Semih Pismis,1458.3303140350872
Matt Hawkins,1458.3223151656848
Raimund Mierswa,1458.3119042953545
Diana van Houten,1458.3117063994493
Anthony Borg,1458.2905633298067
Stuart Whellens,1458.2653419114556
Kevin Luland,1458.2545641941292
Ted Foxe,1458.2446645436364
Zak Fullick,1458.2256933861468
David Knowles,1458.2253495734803
Greg Evans,1458.2197090735806
Shane Cooper,1458.2144742543119
Graeme Orr,1458.2073276841547
Luca Ottersberg,1458.2038017878876
Robert Higginson,1458.194552750052
Cyrille Brosse,1458.1897475292187
Kevin Walton,1458.1887121237448
Cary Locke,1458.1844681727046
Bradley Turrell,1458.17472133061
Leanne Wilson,1458.1541248153947
Tommy Pilblad,1458.1301181396161
Mark Davis,1458.1204004001086
Rene de Hoog,1458.107863283975
Manuel Vilerio,1458.0785521854573
Matt Williams,1458.0736112590355
Josh Davies,1458.06910742535
Matt Meacham,1458.0612548467527
Eli Archibald,1458.051288065292
Carole Herriott,1458.0257773476708
Kim Palstra,1458.023266519978
Goran Protega,1457.953538748067
Nils Schierbrock,1457.9318125379918
Adam Major,1457.9211863304004
Jonatan Loarce,1457.916623305098
Kevin Otte,1457.8902181964954
Hans-Peter Benseler,1457.8634559219925
Olli Lehtikangas,1457.8539124361635
Jordan Lonergan,1457.8440468684407
Rubin de Veth,1457.8427188191758
Graham Lucas,1457.8345520286932
Sandy Haas,1457.8075815791271
Les Marson,1457.7929201968634
Tim Wells,1457.769715593563
James Brown (Spa),1457.7577322566328
Raymond Hoevenberg,1457.7539725498073
Richard te Raki,1457.753725931685
Andy Gillam,1457.7479565839803
Eric Asquez,1457.7405576279657
Joe Bryant,1457.7384126227735
Carol Forwood,1457.7188446104756
Zachary Thornton,1457.7049002063457
Marylin Popp,1457.6471287577642
Josh Church,1457.622626601633
Tommy Bakker,1457.62088675161
Benjamin Elbs,1457.610367807157
Trevor Pettigrew,1457.6090734752445
John Murphy,1457.6018141719371
Mursel Yavuz,1457.5872839225383
Bettina Gruber,1457.5802665789615
Lee Blakey,1457.57584986113
Maximilian Nirschl,1457.5562355233678
Dave Lessels,1457.5553876946663
Stef Macare,1457.5503095320735
Chelsea McMahon,1457.5452219457193
Joseph McCormack,1457.5440429153994
Richard Wood,1457.5316294907418
Jason Gallagher,1457.5238081115451
Danny Paspont,1457.5222075390932
Mason Riou,1457.5018277288123
Luke Baki,1457.4973832099681
