player,rating,games_played,win_prob_vs_avg,elo_equivalent
Frank Bruns,-0.3217289672371768,4,0.42025444317291893,1444.1099539441848
Kim Viljanen+Marko Kantele,-0.3219114531094409,6,0.4202099828442139,1444.078252901245
Vanessa Zuidema,-0.32194715358357034,82,0.42020128503562915,1444.0720510936787
Elias Dankers,-0.32216508612744504,5,0.4201481905816831,1444.034192333186
Arsen Ballaj,-0.32227989387129363,50,0.4201202209520999,1444.0142481853327
Paul Kalashnikov,-0.32235721251431126,5,0.4201013847608724,1444.0008165613283
Kerstien de Vries,-0.3226177392013134,8,0.4200379175579214,1443.955558440307
Dale Graham,-0.3228481358282933,11,0.41998179257638646,1443.9155344468084
Tim Rudolph,-0.3229839568304021,3,0.4199487073356162,1443.8919399221113
David Lammie,-0.3230123589036012,4,0.419941788839481,1443.8870059766452
Matthias Ehlers,-0.3230347593406103,24,0.41993633231152006,1443.8831146221712
Zak Hughes,-0.3230666157856317,30,0.4199285724259508,1443.877580590857
Bruce Graham,-0.32318212223635867,9,0.4199004366354508,1443.8575150651868
Kevin McCann,-0.3232178263494217,5,0.41989173970750715,1443.8513126254732
Steven Wilcox,-0.323238798459628,4,0.41988663127356085,1443.8476693967784
Hendrik Riedel,-0.3234522168574139,6,0.41983464731480036,1443.8105948237805
Craig Smith (Scotland),-0.3235288452239712,5,0.41981598278877924,1443.7972831130792
Saviera Visser,-0.3235474575185356,4,0.4198114493892167,1443.7940498263492
Armend Avdija,-0.32379093484909405,7,0.41975214682351836,1443.7517534818974
Andrew Mitchell,-0.32386694957782547,5,0.41973363276769277,1443.7385483710048
Leroy Clarys,-0.32387764984500134,6,0.41973102664163836,1443.736689544209
Louise Damerum,-0.3238938079371586,4,0.41972709123203755,1443.7338825961042
John Russel,-0.3239480835196646,4,0.4197138721317437,1443.7244539617104
Joshua Jenkins,-0.32409933181042494,22,0.4196770354320966,1443.6981794424805
Connor Wilson,-0.32441469601151396,4,0.41960023098800875,1443.6433950695514
Guyot Jessy,-0.32462480384844267,4,0.4195490630561965,1443.6068955998783
Mitchell Butler,-0.32463917906002365,11,0.41954556229879736,1443.604398369852
Leopold Piribauer,-0.3246879515241497,19,0.41953368492946463,1443.5959257250365
Angela McDonald,-0.3247022199753984,5,0.4195302102064076,1443.5934470411794
Marc Legant,-0.3248926286906455,65,0.4194838417083335,1443.5603696594442
Sascha Kampf,-0.3249197725714927,7,0.4194772317223237,1443.5556542843765
Joszef Wolters,-0.32517510882978606,5,0.4194150545153798,1443.5112978331738
Dwaine Kennedy,-0.3252349073276689,4,0.41940049328854695,1443.500909770111
Kevin Spiolek,-0.3254692326557372,78,0.4193434352774726,1443.460203291331
Andrew Sanderson,-0.32601844323718626,5,0.41920971143833546,1443.3647956413606
Jordan Thomas,-0.3260229648264894,35,0.41920861055414504,1443.364010160847
Russell Murphy,-0.3261587828192258,13,0.4191755429366644,1443.3404161589317
Roland Hol,-0.32630454326445085,4,0.4191400554371432,1443.3150949761152
Daniel van Mourik,-0.3265463303522042,7,0.4190811907002726,1443.2730922569126
Sohail Saif Chaudhry,-0.3268877108249581,4,0.41899808318805265,1443.213788394694
Keith Wetton,-0.3268976142177207,4,0.41899567232103124,1443.2120679991624
Heidi Garrard,-0.32690360611101077,7,0.41899421366542944,1443.2110271006854
Ben Ward,-0.32693225699474215,269,0.41898723896599066,1443.2060499324032
Michael Peters,-0.3269339201066198,11,0.41898683410319126,1443.2057610202785
Greg Dickinson,-0.3270734281960765,4,0.4189528730748619,1443.181525982906
Pierre Gross,-0.3271972677202156,4,0.4189227269532908,1443.1600128541158
Justin Mueller,-0.327228528674086,44,0.41891511722874797,1443.1545822702099
Mike Knowles,-0.3272884185334399,6,0.41890053859605475,1443.144178336034
Anika Lange,-0.32729600034693346,4,0.4188986930103335,1443.1428612401287
Deniz Armut,-0.32736094050893083,8,0.4188828851919451,1443.131579978525
Benjamin Murtagh,-0.32762396097185253,6,0.4188188621135922,1443.0858886442552
Mike Saggs,-0.3276363829234164,3,0.4188158384940961,1443.0837307302477
Sindy Stiles,-0.3276473633177632,3,0.41881316576822264,1443.0818232403783
Masatami Ohuchi,-0.32807224428173465,4,0.4187097496148688,1443.008013857131
Ian Richards,-0.3281048847886648,7,0.41870180520110706,1443.0023436203123
Jenni Kahari,-0.3281349592375358,4,0.4186944853807432,1442.997119153436
Sophie Self,-0.3281816557992434,6,0.4186831199751394,1442.9890071298064
Kelvin Hurst,-0.32828773344527784,4,0.4186573022178934,1442.9705795552761
Martin Kurecka,-0.32836413319364605,25,0.4186387079055754,1442.957307559622
Byung Koo Kang,-0.3284050163975799,4,0.4186287577705942,1442.9502054196737
Philip Karall,-0.32840665205748265,4,0.4186283596858322,1442.9499212764456
Fabian Hessink,-0.3284906528907464,5,0.4186079158156685,1442.935328837101
David Minasian,-0.3285688472890881,3,0.41858888534940214,1442.9217450788146
Bodien Fogarty,-0.3286100524999135,19,0.4185788571789806,1442.9145870005398
Jack Dowding,-0.3288235310931649,4,0.41852690366942324,1442.8775019705186
Emily Hayes,-0.32883726198487706,4,0.41852356209404484,1442.8751166703175
Raymond van der Hoeve,-0.32884341249499877,5,0.41852206529687197,1442.8740482172748
Daniel Marsden,-0.32896380079912807,30,0.41849276772453253,1442.8531346268073
Hans Hagley,-0.32913995591514467,5,0.4184498998351238,1442.8225333488692
Thomas van Diepen,-0.32924605372548876,10,0.4184240812008287,1442.8041022714394
Fokke Aalbers,-0.3292939730403375,5,0.4184124203030373,1442.7957778338332
Harry Emery,-0.32937141627071975,3,0.4183935751179539,1442.7823245667869
Tori Kewish,-0.32959165182118977,51,0.41833998387629084,1442.7440657330717
Wim Langmans,-0.3297775028486145,4,0.41829476112712116,1442.711780102805
Jake Yates,-0.32984025744000156,7,0.4182794914912888,1442.7008785137036
Benjamin Freudenreich,-0.3301810614516705,7,0.4181965687701259,1442.6416747930325
Joe Giles,-0.3303330393911674,4,0.4181595917512153,1442.6152735208345
Shaun Liptrot,-0.3303658026576365,15,0.4181516203994964,1442.6095819585
Nikki O Donovan,-0.3303692535413757,11,0.4181507807968116,1442.6089824785936
Darren Walls,-0.3304175709222855,17,0.41813902519044993,1442.60058888983
Daniel Grochotzky,-0.3304903499831786,4,0.4181213182391682,1442.5879458720124
Hendrik Schug,-0.3305151599514701,11,0.4181152820883256,1442.5836359390823
Diana Merl,-0.3305400339860711,4,0.41810923037506603,1442.5793148766943
Sidney Lloyd,-0.33056586322908643,6,0.41810294629104333,1442.574827877609
Alexander Berger,-0.33066374569816,9,0.418079132374884,1442.5578239511317
Steven Kirkham,-0.33089336951056053,21,0.41802326848484533,1442.5179342092758
Scott Knowles,-0.3309529960178291,4,0.4180087626300674,1442.5075760240431
Klaus Dusterhus,-0.331011468755958,4,0.4179945376004037,1442.4974182690387
Danny Humphries,-0.33154020338510753,10,0.417865915208388,1442.4055676563064
Rod Crawford,-0.33174770545430654,67,0.41781544036210666,1442.3695208548518
John Mortimer,-0.33176684542696744,4,0.4178107846534177,1442.3661959010476
Carly Townsend,-0.33196603716116396,26,0.41776233306678373,1442.3315927526467
Macaulay Cook,-0.33212512733022304,5,0.41772363696307013,1442.3039559596277
Raino Hasu,-0.3322420265261705,4,0.41769520377499425,1442.283648489332
Jens Kniest,-0.3325111389596255,68,0.41762975010578857,1442.2368988713877
Magnus Hagstrom,-0.33256169652944667,5,0.4176174537904786,1442.228116121951
Juan Garcia,-0.3325711042530188,6,0.41761516571048674,1442.2264818329772
Jonas Weinmann,-0.3327259852069489,5,0.41757749717017023,1442.1995762555196
Scott Clifford,-0.3327997183043383,7,0.4175595649083194,1442.1867675045878
Dave Eusebini,-0.3328744593041507,11,0.4175413877420016,1442.1737836630716
David Thooris,-0.3329108452723586,4,0.41753253868008033,1442.167462772987
Yves Lison,-0.3332584145276567,6,0.4174480125674452,1442.1070838091248
Matt Hunt,-0.33355762535429323,8,0.41737525072968484,1442.0551055647513
Cristophe Snyders,-0.33364260997265527,4,0.417354584897392,1442.0403422244308
Adam Whelan,-0.3340731197805366,5,0.4172499016675492,1441.9655550108434
Jordan Payne,-0.33433087481339907,12,0.41718722924432855,1441.9207783754616
Leonard Weyermann,-0.33435263000595744,4,0.4171819396518506,1441.9169991114293
Lindsay Miller,-0.33438504320627527,4,0.4171740586895945,1441.9113683618136
Jan Lukas Reeh,-0.3343948424439126,6,0.41717167610622724,1441.9096660598807
Nico Wollweber,-0.33446555014943546,5,0.4171544843729614,1441.897382873346
Christine Hyde,-0.33461992662277845,28,0.4171169502790548,1441.8705649331425
Cameron Hodgson,-0.334702633723891,20,0.4170968418063282,1441.8561972380917
Hollie McKain,-0.33470696937137334,10,0.4170957876934539,1441.8554440589808
Rolf Marks,-0.33481047609483,4,0.4170706226414894,1441.8374630994458
Margaret Kelly,-0.33481435573531987,5,0.41706967941305073,1441.8367891368632
Sue Cusick,-0.3349693963892012,29,0.41703198601679725,1441.8098558166828
Reece Kiley,-0.3351860745346,4,0.4169793089731215,1441.7722149675244
James Vanbesien,-0.33526352047201385,38,0.41696048140093195,1441.7587612302186
Chris Wood,-0.33536884621560337,3,0.4169348764691622,1441.7404642745212
Damien Sherwood,-0.3356138881233824,37,0.41687530794876815,1441.6978961351679
Wesley Daniels,-0.33574965300700166,4,0.41684230519693904,1441.674311359251
Chan Wah,-0.335830064909519,4,0.4168227584165925,1441.660342381034
Richard Hammond,-0.33603411057911636,6,0.41677315952163607,1441.624896017689
Matt Sheehan,-0.3361011301683009,72,0.41675686894026803,1441.613253522584
Chris Lacey,-0.33613645411356263,15,0.41674828275361375,1441.6071171247816
Christian Bober,-0.3364014447583479,4,0.4166838731237234,1441.561083534867
Philip Bouaraba,-0.3365197319307382,4,0.4166551227135161,1441.5405349483676
Muhammad Akhter Saeed,-0.3365384718411523,4,0.4166505679173515,1441.5372794924938
Jamie Hearns,-0.3365389011045914,3,0.41665046358364344,1441.5372049217967
Alan Priestley,-0.33664116125820487,7,0.4166256091732417,1441.5194405136235
Sam Squire,-0.3366445067004679,4,0.4166247960680389,1441.5188593507778
Shane Harvey (Eng),-0.3368728876274799,4,0.41656928946624655,1441.4791855202286
Terry Winfield,-0.33687891475761944,5,0.41656782463739334,1441.478138500484
Tetsuyuki Sato,-0.33688138464035833,7,0.41656722435950805,1441.4777094379062
Chris Forsyth,-0.33692522197580266,5,0.4165565702175375,1441.4700941127523
Alexander Haack,-0.33702651739708356,4,0.41653195187068787,1441.4524972957506
Antonio Munoz Egido,-0.33764253048142734,4,0.4163822480125541,1441.3454848624262
Harry-Jake Robinson,-0.3376502731072118,19,0.4163803664932116,1441.3441398305647
Connor Bickerton,-0.33771751581558584,6,0.4163640260853674,1441.3324585756868
Liam Lewis,-0.3378007059425865,9,0.41634381060723474,1441.3180069704447
Joshua Lewis,-0.3378592001511207,4,0.4163295964880743,1441.3078454856488
Ryan Bloomfield,-0.33808728353234874,19,0.4162741734523259,1441.2682233440962
Milan Pongracz,-0.3381087760838447,4,0.4162689509869374,1441.2644897054897
Yoon Seon Yeo,-0.3384672567893886,4,0.4161818466942844,1441.2022152285751
Bruno Gfeller,-0.33859352229666606,11,0.4161511677183444,1441.1802806633489
Kate Monaghan,-0.3386922114768019,5,0.4161271894685316,1441.1631365968062
Christian Wagner,-0.3387477539876898,4,0.4161136946257113,1441.1534878744105
Vladimir Lavrentiev,-0.33892235093084233,7,0.416071274634691,1441.123157278823
James Morel,-0.33935935168107195,4,0.41596510658954566,1441.047242473058
Antony Lopez,-0.3394022834194182,35,0.41595467687065657,1441.0397844662332
Josh Tooke,-0.33961998305171154,5,0.4159017906771114,1441.0019661666263
Tihomir Patrik,-0.33973274065859754,6,0.4158743990143345,1440.982378164041
Ilgvars Lacis,-0.3401888004372632,17,0.41576361591022093,1440.903152465924
Jamie Suckling,-0.3402463392826558,12,0.41574963954893934,1440.8931569447043
Travis Cullen,-0.3403429681543557,6,0.4157261684057511,1440.8763707903956
Thomas Warlich,-0.3403987381017479,4,0.41571262206512866,1440.8666825582322
Connor Jeffreys,-0.34042683996067696,4,0.41570579626234555,1440.8618007653267
Thomas Nannen,-0.34060484195421964,4,0.41566256120823664,1440.8308786519012
David Hunt,-0.3406118741831568,7,0.41566085317087853,1440.829657028612
Zsolt Meszaros,-0.340638337996592,16,0.4156544254713977,1440.825059793354
Steven Strobbe,-0.34103981121122673,18,0.4155569166220262,1440.755316752655
Sam Hoddinott,-0.3410723612153586,12,0.41554901124489974,1440.7496622377828
Robert Nelson,-0.34110611389991935,122,0.4155408138202436,1440.743798795921
Marius May,-0.34116706236604166,5,0.41552601154690716,1440.7332109629142
Billy Bristow,-0.3412095359617902,18,0.4155156962703908,1440.72583254361
Anthony Maddock,-0.3412231302970783,4,0.4155123947212553,1440.7234709656898
Marlon Luca Elke,-0.3414474563055585,5,0.41545791552581424,1440.6845015466376
Jessica Menard,-0.3415794249532155,4,0.41542586694947703,1440.661576244453
Connor Mather,-0.34159520461005444,5,0.4154220349088581,1440.6588350372965
Marko Kewitsch,-0.3416290354462884,4,0.41541381922990084,1440.6529580190986
Lisa Hughes,-0.34175837372895856,12,0.4153824103952843,1440.6304896581137
Stephen McNally,-0.34190036719093286,220,0.41534792913671165,1440.605822867313
Samuel Brough,-0.3419829192646432,4,0.41532788282432287,1440.59148210328
Darin Young+Larry Butler,-0.3421440917863133,11,0.41528874573311386,1440.5634835685619
Terence Hallock,-0.3421903430192335,4,0.41527751486757847,1440.5554489064664
Lucas Metz,-0.3422136470614898,6,0.41527185614226003,1440.551400579683
Muhammad Arshad,-0.3422993110723903,4,0.41525105526032463,1440.5365192167906
James Watson,-0.3423275014877467,4,0.4152442101472175,1440.5316220400578
Ferris Gruenberg,-0.3424600148894513,6,0.41521203407405716,1440.5086021044024
Paul Wolfenden,-0.34271994983513854,4,0.41514892040108314,1440.463446779376
Hiroaki Shimizu,-0.3427657147969713,19,0.41513780869803285,1440.4554965912207
Sebastian Loeer,-0.34280261190069505,4,0.41512885016802265,1440.4490869078024
Mauro Stronati,-0.3428566407086897,6,0.41511573220173864,1440.4397011425322
Sam Booth,-0.3430315815599149,57,0.415073258127893,1440.4093108039935
Richard Winder,-0.3430888928709206,7,0.4150593437286517,1440.3993548095452
Ho Ah Tee,-0.3432505696257893,6,0.4150200915631253,1440.3712686805486
Lee Grimshaw,-0.3433737035013271,7,0.41499019762881456,1440.349878135476
Julie Whitehouse,-0.34357465726769304,4,0.41494141224664116,1440.314968890736
Nicklas Specht,-0.3435837994019353,7,0.4149391928578127,1440.3133807393542
Ronny Rohr,-0.343657582977154,12,0.4149212809257535,1440.3005632195252
Rens Verriet,-0.34404937289792425,14,0.41482617254465676,1440.232502339263
Joachim Paul,-0.3441078388148381,4,0.4148119802818297,1440.2223457692248
Colin Maxwell,-0.34426917039361526,4,0.4147728187084962,1440.194319603457
Danny van de Veen,-0.34427280043496017,8,0.4147719375658637,1440.1936890006868
Arman Ugar,-0.3445785638851786,6,0.4146977196494466,1440.140572449008
Daniel Gogele,-0.3447489914093812,4,0.4146563534821779,1440.1109661556777
Marius John,-0.34475974413326654,6,0.4146537436214746,1440.1090982162182
Alex Flohr,-0.3447800985652823,82,0.4146488032833996,1440.1055622892154
Yori Dehaene,-0.34481925634371674,6,0.41463929912818964,1440.0987598863765
Sara Rosen,-0.34482000645480226,4,0.4146391170660763,1440.0986295787343
Ricky Martin,-0.34492335872543944,12,0.4146140322940309,1440.0806754504024
James Roach,-0.34509118784885795,5,0.41457329919943137,1440.051520545521
Paul Davison,-0.34509367489377735,8,0.4145726955880903,1440.0510885015672
Brian Preece,-0.3452915726156369,8,0.41452466619257206,1440.0167101461332
Alex Farmer,-0.3454569388480611,4,0.41448453337292396,1439.9879830892392
Noah Rose,-0.3455948086985655,15,0.41445107453257574,1439.9640326431213
Constantin Mueller,-0.34562761387823293,10,0.4144431133486019,1439.9583337997183
Markus Schulte,-0.34587498596640043,13,0.4143830823563343,1439.915360866571
Angelique Japp,-0.3460175596594655,4,0.4143484844572061,1439.890593279306
Yannick Schraeyen,-0.34607210157501633,4,0.4143352491695771,1439.8811183781236
Moritz Richter,-0.3463937720191144,34,0.41425719427241303,1439.8252384985783
David Marson,-0.3463948067414502,6,0.4142569431989527,1439.8250587488978
Jason Ladbrook,-0.3465082294756677,21,0.4142294216524808,1439.8053552018607
Brent Robertson,-0.3465666402452426,9,0.4142152487353029,1439.7952082118966
Ritchie Gardner+Paul Lim,-0.34678190001455533,9,0.4141630188593652,1439.7578137599014
Paul Donth,-0.3468050570693181,3,0.4141574002277293,1439.753790967461
Janika Englund,-0.3468512280492092,4,0.4141461977588904,1439.7457702467448
Trevor Vallely,-0.34694180711532285,14,0.4141242208102885,1439.7300350513092
Daniel Sim,-0.3471638354654029,93,0.41407035213134624,1439.6914647764029
Bruce Kunze,-0.3472460114488991,4,0.41405041505587087,1439.677189345932
Ashley James,-0.3472619156702315,49,0.4140465564955621,1439.6744264997064
Sandra Wasow,-0.34738359646196915,4,0.4140170355834339,1439.6532883811444
Vladimir Zatko,-0.3473907355535227,13,0.41401530359141353,1439.6520481939174
Kate Gifford,-0.3474171023304411,4,0.4140089068509717,1439.6474678156287
Peteris Alberlins,-0.3474513178784267,7,0.4140006059941773,1439.6415239661546
Jason Delahunty,-0.3474622603077844,16,0.4139979513184031,1439.6396230714793
Ryan Holland,-0.34751235272723535,11,0.41398579876708236,1439.6309211269381
Mike Smith,-0.3476413039179064,7,0.41395451535445205,1439.608520010721
Roel Mijnheer,-0.3477950561307096,6,0.41391721614932425,1439.5818105156804
Bradley Williams,-0.3478191136160437,64,0.4139113800619538,1439.577631302429
Gaynor Williams,-0.34790528830394435,5,0.4138904752072749,1439.5626612258548
Luca Orsini,-0.3479423431709579,4,0.4138814862754945,1439.556224136146
Tony Heaney,-0.3479756340509123,16,0.41387341047708864,1439.5504409179614
Thomas Obstfelder,-0.3480019863587058,5,0.4138670178905195,1439.5458630532173
Julien Maurice Hielscher,-0.3489215622432702,4,0.41364396383516705,1439.3861163602744
Pascal Fontaine,-0.34913604229195744,4,0.4135919442426876,1439.348857359625
Mika Flueckiger,-0.3491963486108024,5,0.41357731800740766,1439.3383810790258
Trevor Cullen,-0.34965420467959546,4,0.41346627805792363,1439.2588433333526
Mathew Wood,-0.34986622898670905,13,0.413414860580748,1439.222010938709
Jason Gilbert,-0.34990696556802453,4,0.41340498187185937,1439.2149342697182
Shaun Rogerson,-0.349937308656724,10,0.4133976236526524,1439.2096631353238
Roman Panicz,-0.3501156604389713,6,0.4133543740085254,1439.1786802573768
Sander Sonneveld,-0.350119141208309,4,0.41335352994819785,1439.1780755858103
Stephen Leek,-0.3502505904680824,24,0.413321654866224,1439.1552405105424
Dominik Fuhry,-0.35026339549255553,5,0.4133185498194363,1439.1530160499547
Vito Quintiero,-0.35029102783229293,5,0.41331184937093857,1439.1482158208867
Oisin Furlong,-0.35029610089107255,29,0.4133106192299867,1439.147334540313
Daniel Wood,-0.3503054084581437,56,0.41330836228686013,1439.1457176503054
Felix Katzy,-0.3505443725028936,5,0.413250418396277,1439.104205343902
Dominik Fischer,-0.3505944290584191,5,0.4132382810102069,1439.095509629563
Alan Kerr,-0.3506418680038967,10,0.4132267784223935,1439.0872686406638
Shelly Price,-0.35081233239172416,6,0.41318544646419647,1439.057655943466
Keith Paetzold,-0.3509559862470836,23,0.4131506161203885,1439.0327007127912
Henrik Ettrup,-0.35095675710876345,26,0.41315042921944845,1439.0325668004016
Redvers Fathers,-0.35107800233297043,4,0.41312103275727047,1439.0115043476696
Max Rocco Gorny,-0.35114416405480897,4,0.4131049918047169,1439.0000108793865
Celine van Den Berg,-0.3513282808690414,4,0.41306035353408993,1438.968026512808
Filip Šebesta,-0.3513715960374462,6,0.41304985217932894,1438.9605018973593
Sicco van Houten,-0.35145869626267,5,0.41302873578924826,1438.9453710384846
Alexander Trobs,-0.3515069144421119,11,0.41301704601576,1438.936994682781
Cameron Doyle,-0.3515177803360318,60,0.4130144117564957,1438.9351070836728
John Lieber,-0.35152291276028824,5,0.4130131674854371,1438.9342154902595
Charona de Laat,-0.35154652800237796,5,0.41300744237634107,1438.9301131025281
Sonny Johal,-0.35161349909679845,117,0.41299120651482363,1438.9184790318266
Manfred Hausler,-0.35166330120882133,7,0.4129791330675276,1438.909827518851
Meik Dankers,-0.35193235932458145,5,0.41291390754405394,1438.8630873368568
Jason Lucas+Jerry Umberger,-0.35198524991889707,6,0.4129010860761403,1438.8538992995543
Maximilian Gorl,-0.35204079409928846,4,0.4128876214666025,1438.844250287136
Bradley Martin (Tipton),-0.35208867569471425,4,0.4128760144688327,1438.8359324020648
Adam Ward,-0.35215627939550576,9,0.4128596267920606,1438.8241884363808
Danny Slegers,-0.3522573400486445,9,0.41283512924300875,1438.8066324027825
Thomas Kohnlein,-0.35271992826194576,37,0.4127230013261077,1438.7262725994105
Martin Bacik,-0.3531505308842902,4,0.4126186346127869,1438.6514692622995
Stanley Minogue,-0.35335580305704917,4,0.4125688848184266,1438.6158098335325
Deana Rosenblom,-0.3533963565010943,19,0.41255905649089725,1438.6087649787441
Sjors van Veen,-0.35349375840903685,10,0.41253545094203653,1438.5918445342857
Krasimir Ivanov,-0.3535358091352032,7,0.41252525998802414,1438.584539574952
Andrew McAllister,-0.3535509777589675,4,0.41252158390469335,1438.5819045151125
Bent Lambertsen,-0.3536474094659604,38,0.4124982141161649,1438.5651526118215
Andrew Eagers,-0.35368876836404395,5,0.412488191094908,1438.5579678353354
Anne Willkomm,-0.353781914374915,24,0.4124656181178577,1438.5417867159222
Paul Buechner,-0.3538376300453114,7,0.4124521161745106,1438.5321079126388
Roland Schmidt,-0.35383880208226326,10,0.41245183214853376,1438.5319043089664
Joe Moses,-0.3538473644993508,4,0.4124497571740188,1438.5304168647694
Darragh Porter,-0.35398584322938176,8,0.4124161993441145,1438.506360645444
John Jacko,-0.3539956774416834,6,0.4124138162305686,1438.5046522677894
Stefan Scheiwe,-0.3540293241679001,6,0.41240566268850637,1438.4988072327774
Gheorghe Calagiu,-0.3542706560317587,5,0.4123471826424383,1438.456883594065
Anto McCracken,-0.35483779196804655,17,0.41220976280803,1438.3583619910173
Willem Pasterkamp,-0.35489627116012645,4,0.4121955937892433,1438.3482031148467
Narong Sakulneemedet,-0.3550448614998174,4,0.41215959224822085,1438.32239032901
Marcus Hawkins,-0.35523393472765846,4,0.4121137835793584,1438.2895449451992
Fred Smith,-0.3553072983946212,31,0.41209600943723984,1438.2768003709057
Louis Lucas-Carter,-0.35537544002518945,15,0.4120795006664715,1438.2649629572481
Jacob Post,-0.35547720391022747,4,0.41205484655209357,1438.2472847597564
Rebecca Hoyland,-0.35548436327921445,30,0.4120531120840045,1438.2460410499784
Louis Rödamer,-0.3555150259726164,16,0.4120456835960446,1438.2407143945607
Klaus Rejnhold,-0.3560514066646637,12,0.41191574397683917,1438.1475355246585
Stephen Hardie,-0.3562653792550844,7,0.411863911984613,1438.110364678539
Sandy Morrison,-0.3562767695414131,35,0.4118611528952032,1438.1083859831392
Mathias Lang,-0.3562850479396467,4,0.41185914760748354,1438.1069478780703
Davy Verkooijen,-0.3562997416771382,20,0.4118555883305731,1438.104395314426
Rik Boeve,-0.3563457247187458,5,0.411844449877678,1438.0964072419333
Alex Hon,-0.3563502919883186,14,0.4118433435548136,1438.0956138259444
Christina Schuler,-0.3563621314744837,4,0.4118404756979699,1438.0935570965403
Ryan Hitchens,-0.3565095247186189,18,0.4118047734062076,1438.0679522675011
Yves Cottenje,-0.35651370555261513,108,0.4118037607182727,1438.0672259822475
Jill Desmedt,-0.35711744600919954,7,0.41165752963643026,1437.9623455227288
Michael Stubs,-0.3572447638374922,10,0.4116266941644724,1437.9402281506186
Eleno Cassini,-0.3573325093080435,8,0.4116054432398251,1437.9249852011496
Phil Dodd,-0.3574738000699679,9,0.41157122496593185,1437.9004404818506
John Watson,-0.35749830790922515,14,0.4115652896616632,1437.8961830341095
Robbie Watson,-0.3576145787930757,4,0.41153713154973276,1437.8759847128047
Tom Hadfield,-0.35761721342983205,7,0.4115364935085141,1437.8755270295226
Max Visser,-0.3578356386077297,4,0.4114835975863454,1437.8375826897347
Magnus Droste,-0.3581408173456805,4,0.4114096960210138,1437.7845677129803
Connor McTighe,-0.35818660377127,4,0.4113986088025372,1437.7766137961885
Julian Mols,-0.3581957697332694,28,0.4113963892685345,1437.7750215055014
Andreas Mueller,-0.35836581220376956,6,0.4113552142067585,1437.7454821028502
Dirk Wurzler,-0.35837527639802513,3,0.4113529225287908,1437.743838003914
Jason Stokes,-0.35841782668512323,8,0.4113426193689869,1437.736446261958
Silas Hacker,-0.35844293736616806,20,0.4113365390855082,1437.7320840898722
Leon Crump,-0.3586322644092986,22,0.41129069643390764,1437.6991946138294
Paul Wilson,-0.3588560132124808,7,0.41123652106417086,1437.6603254656077
Sandra Greatbatch,-0.35898720438765624,12,0.4112047572897021,1437.6375352242264
Rico Dera,-0.3591712982818215,39,0.41116018605069876,1437.6055548392712
Lithuania,-0.35921655042565975,4,0.4111492302118984,1437.597693736726
Marcus Kenyon,-0.3593269151275701,5,0.41112251056810695,1437.5785214243112
Noel Canning,-0.3593485759734225,6,0.41111726647026936,1437.5747585499805
Mikkel Knudsen,-0.3596963759372047,16,0.41103306675159024,1437.5143395079497
Martin Angel,-0.3597127303176087,9,0.411029107609055,1437.511498461084
Dennis Wustrack,-0.35990122150835446,4,0.4109834776390084,1437.4787541874728
Billy McAuliffe,-0.35992538136907076,6,0.41097762912772456,1437.4745571897956
Derek Barry,-0.3601306503155403,62,0.4109279395520973,1437.4388983214926
DJ Rouse,-0.3601828655003384,5,0.4109153000811873,1437.4298276148409
Harry Williams,-0.36018876130210914,6,0.41091387292107084,1437.4288034091705
Chris Arsenault,-0.36024117347696566,4,0.4109011858973348,1437.4196984818407
Sam Hayden,-0.36069571319186433,11,0.41079116383466063,1437.340736845846
Kieran Bird,-0.36073125753305824,4,0.4107825606462034,1437.3345621613487
Michael Ganz,-0.3608130106123716,9,0.41076277325490584,1437.320360196859
Joshua Church,-0.3610066277973736,50,0.41071591159683846,1437.28672544684
Roy Lowe,-0.3610257479172654,8,0.41071128399363954,1437.2834039418149
Edward Sandars,-0.3612016510991026,4,0.41066871125063026,1437.2528464293264
Robert Mehlis,-0.36129308179211267,4,0.4106465833822921,1437.2369632911461
Darren Brudenell,-0.3613746609232853,14,0.41062684007390665,1437.2227915445435
Jack Beech,-0.36142577413749855,4,0.4106144700968169,1437.2139122697893
Jamie Miles,-0.36151890153206534,4,0.41059193250253845,1437.1977343843596
Thomas Kelleher,-0.3615457306214662,5,0.4105854397122059,1437.193073694167
Kobe Clefas,-0.361583160139035,6,0.4105763816107602,1437.1865715209908
Gordon Allpress,-0.3616507497109459,5,0.4105600248023082,1437.174830009745
Jérôme Felder,-0.3619338223157173,10,0.41049152282780194,1437.1256552616528
Benedikt Bielert,-0.3622220784242446,18,0.4104217700417881,1437.0755800467296
Thomas Davison,-0.36228634317518427,6,0.4104062196206023,1437.064416116044
Ben Lewis,-0.36239921535374403,6,0.4103789078822962,1437.0448082103203
Justin Jarvis Nördtling,-0.36248732781827886,22,0.4103575876485784,1437.0295015074666
Luca Giancarlo Orsini,-0.3625049438119641,4,0.41035332521482243,1437.0264412959264
Jamie Lynch,-0.3625110043396794,4,0.4103518587892807,1437.0253884744286
Donatas Tarasevicius,-0.3625832816923522,4,0.4103343704422854,1437.0128326122556
Gaudenz Coray,-0.3627076717716812,23,0.41030427334510433,1436.9912238422332
Daniel Stevens (Devon),-0.3628141873907835,4,0.4102785016391766,1436.9727201839883
Jimi Parr,-0.36284744936799374,7,0.4102704539260543,1436.9669419867244
Coni Singh Nagi,-0.36288978667616173,163,0.4102602105121681,1436.959587242998
